perf_key,song_name,tempo
177161906_38335673,let it go,147.464
177161906_40488989,cooler than me,129.969
177161906_35864978,lucky bs,116.5
177161906_37219630,lean on me,75.16
177161906_48429639,true colors,76.669
177161906_35358921,part of your world,89.357
177161906_36767458,before he cheats,147.905
177161906_38411230,let it go,147.464
177161906_40493440,marry you,144.926
177191763_36083742,radioactive,136.245
177191763_37481921,happy,83.096
177191763_36083226,stronger what doesn't kill,116.044
177191763_38217806,let it go,147.464
177191763_35335987,let it go,147.464
177191763_35990474,stronger what doesn't kill,116.044
177191763_37056032,happy,83.096
177191763_37071790,counting stars,122.017
177191763_36202415,# that power,82.166
177191763_36925817,let it go,147.464
177206076_40282276,a whole new world,110.508
177206076_36490721,you are not alone,119.878
177206076_40403102,a whole new world,110.508
177206076_35726111,beautiful,92.977
177206076_36488168,love somebody ,110.232
177206076_40283526,a whole new world,110.508
177206076_36606010,adore you,119.759
177206076_40116671,over the rainbow,85.6
177206076_36604704,love somebody ,110.232
177206076_36486560,beautiful,92.977
177323413_47875899,stay rihanna,111.927
177323413_42156022,valerie,96.095
177323413_44036090,all by myself,118.556
177323413_48573085,sway,97.012
177323413_40351551,i dreamed a dream,90.488
177323413_46368327,georgia on my mind,75.065
177323413_40332987,sweater weather,124.053
177323413_44032152,rehab,124.948
177323413_44029773,summer,113.778
177323413_42200802,rehab,124.948
177376275_37525467,more than words,91.769
177376275_41138779,i dreamed a dream,90.488
177376275_37521842,wake me up,124.102
177376275_41129899,let it go,147.464
177376275_41139085,part of your world,89.357
177376275_35209406,say something great big,141.284
177376275_41137932,i dreamed a dream,90.488
177376275_37530621,part of your world,89.357
177376275_35276470,wake me up,124.102
177376275_35270595,say something great big,141.284
177378418_45483235,you raise me up,118.086
177378418_35218979,say something great big,141.284
177378418_37384385,ben,118.068
177378418_37257574,runaway train,117.341
177378418_35706715,colors of the wind,62.659
177378418_37260016,the greatest love of all,130.961
177378418_36096903,hallelujah,147.986
177378418_35604434,applause,139.945
177378418_37636432,how great thou art,129.252
177378418_36846828,songbird,184.298
177392312_45766737,apologize,117.995
177392312_45269029,at last,174.431
177392312_36375115,head over feet,168.772
177392312_45267184,if i aint got you,118.393
177392312_38708390,let it go,147.464
177392312_45774768,kiss me ,149.936
177392312_39477804,hey brother,124.943
177392312_38479177,neon lights,125.928
177392312_38170010,demons,89.938
177392312_35339987,crazy patsy,107.765
177475658_35727967,bubbly,127.97
177475658_36981179,colors of the wind,62.659
177475658_35920890,crazy patsy,107.765
177475658_35727634,amazing grace elvis,183.461
177475658_35896421,before he cheats,147.905
177475658_35243495,breakaway,131.0
177475658_35405029,stay rihanna,111.927
177475658_40851658,baby love,106.05
177475658_35240483,star spangled whitney,88.876
177475658_38617646,when i was your man,72.795
177647878_36520099,beautiful,92.977
177647878_40203324,love you like a love song,117.009
177647878_38431580,love you like a love song,117.009
177647878_35994862,stay rihanna,111.927
177647878_37941108,grenade,110.443
177647878_39263204,love you like a love song,117.009
177647878_37466170,beautiful,92.977
177647878_36589087,stay rihanna,111.927
177647878_35956949,beautiful,92.977
177647878_37443703,dark side,124.193
177655318_35654236,i hope you dance,151.328
177655318_35749481,dont know why,88.174
177655318_35692677,hand in my pocket,92.259
177655318_35691781,linger,94.845
177655318_35751043,before he cheats,147.905
177655318_35655167,from this moment,135.803
177655318_35751601,need you now,107.943
177655318_35694166,reflection,131.037
177655318_35656259,crazy patsy,107.765
177655318_35686870,over the rainbow,85.6
177693210_35321565,crazy patsy,107.765
177693210_35325336,all out of love,108.381
177693210_35918630,the rose,106.05
177693210_36103352,yesterday once more,168.496
177693210_36523026,how great thou art,129.252
177693210_35916321,amazing grace elvis,183.461
177693210_45152505,always on my mind,73.336
177693210_45500946,my favorite things,114.591
177693210_46007254,ben,118.068
177693210_45335064,alone heart,175.088
177757786_36041083,let it go,147.464
177757786_36043544,my favorite things,114.591
177757786_35524627,crazy patsy,107.765
177757786_35830436,behind blue eyes,128.592
177757786_36959178,losing my religion,125.613
177757786_36040137,say something great big,141.284
177757786_35334596,let it go,147.464
177757786_37076587,l o v e,78.225
177757786_36068775,drift away,151.956
177757786_39120059,yesterday once more,168.496
177816336_38037699,body party,133.973
177816336_36040708,applause,139.945
177816336_36337459,burn,184.353
177816336_35703342,i hope you dance,151.328
177816336_35351727,let her go,74.897
177816336_37054867,king of anything,119.003
177816336_35353843,cups pitch perfect,129.964
177816336_35360228,wake me up,124.102
177816336_36937420,love you like a love song,117.009
177816336_37517332,my girl,104.566
177862170_39724837,my heart will go on,99.195
177862170_39356507,cups pitch perfect,129.964
177862170_39721084,somewhere only we know,172.015
177862170_40323244,i dreamed a dream,90.488
177862170_41193202,let it go,147.464
177862170_39356957,dont rain on my parade,79.666
177862170_40192404,i dreamed a dream,90.488
177862170_39819693,part of your world,89.357
177862170_39360310,the climb,161.074
177862170_39355836,counting stars,122.017
177869950_41371571,sweater weather,124.053
177869950_35372408,boyfriend,164.146
177869950_49779137,counting stars,122.017
177869950_41134790,radioactive,136.245
177869950_50926739,applause,139.945
177869950_50088176,cups pitch perfect,129.964
177869950_49759666,summer,113.778
177869950_35605828,stay rihanna,111.927
177869950_49626025,locked out of heaven,143.994
177869950_41227363,lucky bs,116.5
177902351_37249453,a horse with no name,123.179
177902351_38991031,let her go,74.897
177902351_38993731,my girl,104.566
177902351_37246687,pompeii,127.435
177902351_38992554,sitting on the dock of the bay,103.621
177902351_35451080,demons,89.938
177902351_38994688,baby i love your way,147.518
177902351_37251702,what makes you beautiful,125.011
177902351_37240558,all star,104.034
177902351_35453241,wherever you will go,112.027
177959186_39226416,apologize,117.995
177959186_39227992,pompeii,127.435
177959186_37926084,say somethin,129.99
177959186_39225317,pompeii,127.435
177959186_39228821,say somethin,129.99
177959186_43403719,just the way you are,109.012
177959186_39021000,demons,89.938
177959186_37970689,say somethin,129.99
177959186_40469868,more than this,151.978
177959186_39225621,a thousand miles,94.931
178061386_36727793,amazing grace elvis,183.461
178061386_38710731,what makes you beautiful,125.011
178061386_35874064,pompeii,127.435
178061386_35875264,let her go,74.897
178061386_35465904,the climb,161.074
178061386_36728575,my girl,104.566
178061386_36727343,lean on me,75.16
178061386_36732882,what makes you beautiful,125.011
178061386_35426715,i wont give up,136.703
178061386_36731117,over the rainbow,85.6
178082916_39106057,whatcha say,144.036
178082916_39795384,whatcha say,144.036
178082916_39796415,neon lights,125.928
178082916_39796289,hey brother,124.943
178082916_39804926,apologize,117.995
178082916_45889719,whatcha say,144.036
178082916_39805484,apologize,117.995
178082916_41418098,apologize,117.995
178082916_42386964,neon lights,125.928
178082916_41557769,hush little baby,77.728
178123528_37673162,15 seconds of fame,99.959
178123528_41470852,love the way you lie,86.989
178123528_41332185,apologize,117.995
178123528_44997982,summer,113.778
178123528_50083496,secrets,89.949
178123528_43906702,give your heart a break,123.026
178123528_38352410,summertime sadness,111.968
178123528_41501906,super bass,126.991
178123528_41366626,demons,89.938
178123528_42622951,the a team,84.996
178137749_35557582,amazing grace elvis,183.461
178137749_36619032,america the beautiful,78.709
178137749_35971582,eye of the tiger,108.873
178137749_36193637,my heart will go on,99.195
178137749_36192083,hallelujah,147.986
178137749_38083927,amazing grace elvis,183.461
178137749_35455434,beauty and the beast,171.584
178137749_36996293,all by myself,118.556
178137749_36610947,house of the rising sun,117.2
178137749_41050469,hallelujah,147.986
178172086_42670719,one of us,82.228
178172086_35683394,apologize,117.995
178172086_35682843,toxic,143.04
178172086_35684678,hallelujah,147.986
178172086_42667382,because of you,140.039
178172086_35685811,sway,97.012
178172086_37021970,applause,139.945
178172086_42666552,boyfriend,164.146
178172086_41059714,glad you came,126.877
178172086_42668476,apologize,117.995
178389176_41822840,kiss the girl,134.92
178389176_42105134,hallelujah,147.986
178389176_46207872,blue christmas,113.96
178389176_41810265,achy breaky heart,121.798
178389176_45677793,l o v e,78.225
178389176_41813110,cruise original,109.885
178389176_39436554,breakfast at tiffanys,110.377
178389176_42099034,let it go,147.464
178389176_37762684,wherever you will go,112.027
178389176_40834361,your song,128.172
178392645_43187660,i wont give up,136.703
178392645_36022773,i believe i can fly,120.179
178392645_35764430,the climb,161.074
178392645_40727724,do you hear what i hear,101.529
178392645_36067352,the climb,161.074
178392645_40724410,landslide,159.375
178392645_45713498,just a kiss,142.881
178392645_44554001,landslide,159.375
178392645_36070410,i hope you dance,151.328
178392645_40005245,say something great big,141.284
178455814_47797364,say something great big,141.284
178455814_50406681,hallelujah,147.986
178455814_36304222,i wont give up,136.703
178455814_40762104,summertime sadness,111.968
178455814_45094393,let her go,74.897
178455814_40466355,alone heart,175.088
178455814_38285024,it will rain,150.017
178455814_37192133,bubbly,127.97
178455814_38390031,a thousand miles,94.931
178455814_47795289,neon lights,125.928
178481374_44728847,airplanes,93.033
178481374_50893826,say something great big,141.284
178481374_35567654,twinkle twinkle,121.072
178481374_48525461,airplanes,93.033
178481374_41465655,stay rihanna,111.927
178481374_41753884,hey there delilah,103.973
178481374_41468482,hallelujah,147.986
178481374_39626487,beauty and the beast,171.584
178481374_40467144,airplanes,93.033
178481374_40873079,can you feel the love tonight,166.765
178606151_35612950,demons,89.938
178606151_35722741,demons,89.938
178606151_41472355,its time imagine dragons,105.009
178606151_35802159,demons,89.938
178606151_35721794,demons,89.938
178606151_48790616,demons,89.938
178606151_38371305,demons,89.938
178606151_48796713,its time imagine dragons,105.009
178606151_40388029,its time imagine dragons,105.009
178606151_35617186,demons,89.938
178711392_36418076,what makes you beautiful,125.011
178711392_36100696,let it go,147.464
178711392_36011825,bubbly,127.97
178711392_35921619,breakeven,94.023
178711392_36090976,a thousand miles,94.931
178711392_36087607,billionaire,86.776
178711392_36086102,let it go,147.464
178711392_36005422,she will be loved,102.002
178711392_35920888,just the way you are,109.012
178711392_36116676,all out of love,108.381
178772952_36877297,burn,184.353
178772952_44226714,disturbia,124.921
178772952_38203273,before he cheats,147.905
178772952_40337045,before he cheats,147.905
178772952_35871155,stay rihanna,111.927
178772952_35872326,adore you,119.759
178772952_45764777,valerie,96.095
178772952_40338479,valerie,96.095
178772952_38145951,before he cheats,147.905
178772952_36800439,dark side,124.193
178789144_37637598,weve only just begun,86.562
178789144_36243928,crazy patsy,107.765
178789144_36313305,true colors,76.669
178789144_36722663,over the rainbow,85.6
178789144_39533884,colors of the wind,62.659
178789144_36385208,just the way you are,109.012
178789144_40374736,colors of the wind,62.659
178789144_39313308,just when i needed you,96.717
178789144_43566152,yesterday once more,168.496
178789144_38902634,dont know why,88.174
178870050_35972260,let it go,147.464
178870050_35974897,boyfriend,164.146
178870050_36190403,boyfriend,164.146
178870050_37478283,let it go,147.464
178870050_40225484,neon lights,125.928
178870050_36207797,let it go,147.464
178870050_37332680,let it go,147.464
